Dates,Spot,Future,Risk Free,Cost of Carry,Deviation,Roll's Spread,Volatility($)
3/11/2008,973.4,976,3.6,982.2001412,6.200141235,11.908,0.144060841
3/12/2008,983.5,980.5,3.49,992.1185814,11.61858139,9.045,0.142881686
3/13/2008,995.3,993.8,3.56,1004.197706,10.39770606,11.235,0.144810704
3/14/2008,993.2,999.5,3.44,1001.778354,2.278354051,5.962,0.138278102
3/17/2008,1002.7,1002.6,3.34,1011.107598,8.507597871,6.291,0.134618663
3/18/2008,981.9,1004.3,3.48,990.479798,13.820202,10.7,0.150820446
3/19/2008,943.9,945.3,3.38,951.9097485,6.609748528,56.17,0.217511338
3/20/2008,910,920,3.34,917.6303122,2.36968778,13.758,0.268112251
3/24/2008,915.1,918.7,3.56,923.2807403,4.580740295,43.164,0.229664546
3/25/2008,938.7,935,3.51,946.9733387,11.97333869,605.253,0.22547338
3/26/2008,954.1,949.2,3.51,962.5090683,13.30906833,171.707,0.258211817
3/27/2008,947.8,948.8,3.56,956.2730692,7.473069229,13.295,0.237126496
3/28/2008,930.4,936.5,3.47,938.5063304,2.006330371,107.825,0.228327436
3/31/2008,915.7,921.5,3.45,923.6320704,2.132070381,98.795,0.233484864
4/1/2008,883.5,887.8,3.57,891.4205303,3.62053029,65.843,0.270135478
4/2/2008,903.9,900.2,3.6,912.071818,11.87181802,30.528,0.294402595
4/3/2008,903.3,909.6,3.61,911.4891806,1.889180593,30.095,0.250270967
4/4/2008,913.3,913.2,3.5,921.3264395,8.126439462,18.261,0.241437363
4/7/2008,920.4,926.8,3.57,928.6513368,1.851336819,7.191,0.247721245
4/8/2008,915.4,918,3.58,923.6296025,5.629602537,14.924,0.235265603
4/9/2008,934.2,937.5,3.49,942.3865569,4.886556921,24.914,0.242144679
4/10/2008,928.8,931.8,3.55,937.0797872,5.279787209,29.763,0.237290896
4/11/2008,925.3,927,3.49,933.4085647,6.408564674,23.255,0.216777218
4/14/2008,924.5,928.7,3.53,932.694819,3.994818954,11.45,0.207833059
4/15/2008,928.4,932,3.6,936.7933133,4.793313255,12.698,0.202062675
4/16/2008,945.1,948.3,3.72,953.9304278,5.630427844,24.91,0.211521489
4/17/2008,939.3,942.9,3.75,948.1473446,5.247344628,16.09,0.204928373
4/18/2008,916.4,915.2,3.77,925.0779004,9.877900367,97.435,0.211255067
4/21/2008,914.2,917.6,3.75,922.8109256,5.210925646,18.806,0.21032931
4/22/2008,918,925.2,3.74,926.6235523,1.423552283,12.632,0.185669309
4/23/2008,904.2,909,3.77,912.7623718,3.762371794,20.393,0.189073406
4/24/2008,886.8,889.4,3.87,895.4214289,6.021428911,77.18,0.20031965
4/25/2008,886.15,889.7,3.91,894.8545906,5.154590626,17.04,0.188716886
4/28/2008,893.5,895.5,3.86,902.1640116,6.664011622,76.815,0.172306966
4/29/2008,871.05,876.8,3.85,879.4743333,2.674333318,18.401,0.195067682
4/30/2008,870.95,865.1,3.77,879.1975091,14.09750908,4.375,0.195144988
5/1/2008,852.65,850.9,3.78,860.7457346,9.845734599,13.36,0.182186518
5/2/2008,856.45,858,3.89,864.8196075,6.819607503,2.308,0.183864354
5/5/2008,874.05,874.1,3.88,882.569538,8.469537959,118.015,0.189092196
5/6/2008,876.05,877.7,3.93,884.6996129,6.999612894,4.231,0.187482609
5/7/2008,868.15,871.2,3.87,876.5901145,5.390114467,15.475,0.170227962
5/8/2008,883.3,882.1,3.79,891.7090424,9.609042428,11.957,0.182383195
5/9/2008,884.9,885.8,3.77,893.2796094,7.479609379,12.29,0.177329939
5/12/2008,882.9,884.9,3.78,891.2829521,6.382952064,11.903,0.161349389
5/13/2008,866.5,869.6,3.9,874.989695,5.389695009,53.927,0.168056471
5/14/2008,864.65,866.5,3.92,873.1652265,6.66522646,6.715,0.167268459
5/15/2008,881.45,880,3.83,889.930419,9.930418965,4.934,0.167783888
5/16/2008,902.3,899.9,3.85,911.0265667,11.12656673,161.86,0.193549385
5/19/2008,904.95,905.8,3.83,913.6565122,7.856512159,10.268,0.18450314
5/20/2008,919.35,920.2,3.78,928.0790372,7.879037241,10.545,0.175965427
5/21/2008,932.35,928.6,3.81,941.2730624,12.67306237,11.068,0.186522832
5/22/2008,921.85,918.3,3.92,930.9285422,12.6285422,0.606,0.181575254
5/23/2008,925.2,925.8,3.85,934.1480434,8.34804338,11.502,0.170432642
5/27/2008,905.8,907.9,3.93,914.7433473,6.843347251,22.776,0.177766985
5/28/2008,901.1,900.5,4.03,910.2244698,9.724469835,20.093,0.178684689
5/29/2008,877.4,881.7,4.08,886.3952779,4.695277929,15.769,0.18527294
5/30/2008,886.9,891.5,4.06,895.9478753,4.447875289,17.535,0.193570779
6/2/2008,890.5,897,3.98,899.4047024,2.404702429,4.55,0.169223584
6/3/2008,881.4,885.5,3.92,890.0801834,4.580183429,19.45,0.166395172
6/4/2008,878.65,883.8,3.98,887.4362064,3.636206389,9.977,0.163939632
6/5/2008,878.35,875.5,4.06,887.3106509,11.81065087,13.021,0.154225506
6/6/2008,902.35,899,3.94,911.2820657,12.28206571,11.37,0.181534342
6/9/2008,892.9,898.1,4.02,901.918889,3.818889007,23.084,0.187063979
6/10/2008,867.35,871.2,4.11,876.307964,5.107963978,18.52,0.192201892
6/11/2008,880.55,882.9,4.1,889.6220523,6.722052341,25.875,0.206399532
6/12/2008,868.9,872,4.23,878.137374,6.13737403,33.41,0.1855242
6/13/2008,871.2,873.1,4.27,880.5498762,7.449876175,29.588,0.17906405
6/16/2008,882.3,886.3,4.25,891.724416,5.42441605,15.947,0.179112084
6/17/2008,882.9,886.9,4.23,892.2862096,5.386209611,3.588,0.175387875
6/18/2008,893.95,893.5,4.16,903.2955928,9.795592848,12.241,0.170303785
6/19/2008,898.85,904.2,4.22,908.383066,4.183066002,8.857,0.167879226
6/20/2008,901.85,903.7,4.16,911.2781816,7.578181565,7.875,0.158479365
6/23/2008,884.05,887.2,4.19,893.359095,6.159095015,54.4,0.167009637
6/24/2008,889.9,891.6,4.1,899.0683827,7.46838269,13.868,0.167567232
6/25/2008,886.3,882.3,4.12,895.4760656,13.17606561,19.756,0.149108222
6/26/2008,917.05,915.1,4.07,926.4286165,11.32861655,20.954,0.201200216
6/27/2008,927.85,931.3,3.99,937.1516184,5.851618446,19.173,0.21765779
6/30/2008,925.1,928.3,3.99,934.3740499,6.074049926,29.36,0.173859701
7/1/2008,939.85,944.5,4.01,949.3193822,4.819382222,5.769,0.181762898
7/2/2008,945.35,946.5,3.99,954.8270545,8.327054478,20.677,0.189002455
7/3/2008,933.85,933.6,3.99,943.2117679,9.611767943,11.735,0.178808728
7/7/2008,926.25,928.8,3.95,935.4420297,6.6420297,48.128,0.170485406
7/8/2008,920,923.3,3.91,929.0370969,5.737096853,10.853,0.163603203
7/9/2008,928.55,928.6,3.85,937.5304428,8.930442802,10.252,0.162318307
7/10/2008,947.15,942,3.83,956.2625178,14.26251781,45.135,0.176045077
7/11/2008,964.7,960.6,3.96,974.2979615,13.69796152,63.495,0.190003098
7/14/2008,972.7,973.7,3.9,982.2302093,8.530209273,1.588,0.178842922
7/15/2008,977.6,978.7,3.87,987.1041823,8.404182345,3.338,0.166170238
7/16/2008,960.1,962.7,3.97,969.676437,6.976436957,101.735,0.175364167
7/17/2008,957.6,970.7,4.07,967.393319,3.306680982,16.757,0.173573551
7/18/2008,955.3,958,4.11,965.1663089,7.166308858,25.702,0.154055543
7/21/2008,966.3,963.7,4.09,976.2311037,12.53110374,24.294,0.156620629
7/22/2008,945.4,948.5,4.14,955.235702,6.735701956,22.505,0.17452706
7/23/2008,920.75,922.8,4.16,930.3757672,7.57576723,7.599,0.197597642
7/24/2008,927.5,922.3,4.03,936.8917942,14.59179422,18.38,0.185287362
7/25/2008,929.7,926.8,4.13,939.3488791,12.54887912,50.89,0.160529826
7/28/2008,930.9,927.7,4.06,940.3967495,12.69674947,25.047,0.160667504
7/29/2008,917.85,916.5,4.09,927.2831611,10.7831611,0.597,0.165360199
7/30/2008,906.45,912.3,4.07,915.720211,3.420210969,6.488,0.163838946
7/31/2008,913.85,922.7,3.99,923.0112696,0.31126962,7.86,0.154626082
8/1/2008,910.55,917.5,3.97,919.6322046,2.132204637,9.905,0.146595459
8/4/2008,894.65,907.9,3.98,903.596201,4.303798958,9.631,0.153405822
8/5/2008,874.25,886.1,4.04,883.1246666,2.975333375,75.72,0.171489229
8/6/2008,879.6,883,4.06,888.573403,5.573402982,13.72,0.162848075
8/7/2008,873.45,877.9,3.92,882.0518904,4.151890419,10.23,0.143211145
8/8/2008,856.35,864.8,3.94,864.8267268,0.026726844,11.207,0.156820736
8/11/2008,823.3,828.3,3.99,831.5535135,3.253513463,86.2,0.215558427
8/12/2008,811.65,814.6,3.91,819.6227822,5.02278224,14.776,0.216476273
8/13/2008,826.6,831.5,3.94,834.7822414,3.282241384,22.02,0.183475166
8/14/2008,806.6,814.5,3.89,814.4824513,0.017548704,18.545,0.205620423
8/15/2008,786.5,792.1,3.84,794.0867582,1.986758173,21.979,0.225944695
8/18/2008,799.35,805.7,3.82,807.0203602,1.320360174,28.448,0.219608638
8/19/2008,814.25,816.8,3.83,822.0838886,5.283888641,123.45,0.211978038
8/20/2008,813.65,816.3,3.79,821.3959723,5.095972344,18.856,0.208436398
8/21/2008,836.45,839,3.84,844.5185873,5.518587252,16.405,0.231977944
8/22/2008,823.1,833.5,3.87,831.1021404,2.397859566,25.578,0.237521579
8/25/2008,822.1,825.7,3.79,829.9264166,4.226416597,17.066,0.209070849
8/26/2008,824.6,828.1,3.79,832.4502167,4.350216672,11.534,0.197813915
8/27/2008,826.9,834,3.77,834.7303752,0.730375178,20.078,0.195560498
8/28/2008,834.25,837.2,3.79,842.192085,4.99208496,6.202,0.192538525
8/29/2008,830.8,835.2,3.83,838.793116,3.593115975,1.074,0.181747787
9/2/2008,805.5,810.5,3.74,813.0667444,2.566744405,58.748,0.20632681
9/3/2008,801.25,808.2,3.71,808.7161646,0.516164565,15.96,0.20857682
9/4/2008,795.55,803.2,3.64,802.8225449,0.377455107,19.577,0.174588968
9/5/2008,803.8,802.8,3.66,811.1885209,8.388520935,4.863,0.177166675
9/8/2008,802.35,802.5,3.66,809.7251926,7.22519255,1.421,0.175089428
9/9/2008,776.9,792,3.62,783.9628562,8.037143781,5.659,0.200358846
9/10/2008,752.5,762.5,3.65,759.3979867,3.102013299,81.283,0.23263322
9/11/2008,747.8,745.5,3.64,754.6360368,9.136036793,24.35,0.207895219
9/12/2008,764.45,764.5,3.74,771.631127,7.131126953,8.276,0.20051157
9/15/2008,787.2,787,3.47,794.0586665,7.058666453,415.292,0.245619082
9/16/2008,778.55,780.5,3.48,785.3529349,4.852934857,25.596,0.23883996
9/17/2008,864.2,850.5,3.41,871.5987976,21.09879757,48.52,0.696986181
9/18/2008,852.25,897,3.54,859.8258864,37.17411365,31.61,0.789732778
9/19/2008,873.15,864.7,3.78,881.4403778,16.74037784,59.821,0.488037628
9/22/2008,901.8,909,3.83,910.476206,1.47620605,51.376,0.590105768
9/23/2008,892.2,891.2,3.85,900.8288849,9.628884893,84.95,0.631927853
9/24/2008,882.1,895,3.8,890.5198811,4.480118889,66.761,0.56655162
9/25/2008,877.2,882,3.88,885.7502416,3.750241631,35.578,0.504696835
9/26/2008,879.9,888.5,3.85,888.4099258,0.090074179,21.253,0.503738741
9/29/2008,906.25,894.4,3.61,914.4659248,20.06592484,13.863,0.539630562
9/30/2008,871.95,880.8,3.85,880.3830376,0.41696236,15.914,0.563290105
10/1/2008,870.75,887.3,3.77,878.9956152,8.304384827,16.172,0.526173866
10/2/2008,837,844.3,3.66,844.693695,0.393694977,30.6,0.514220526
10/3/2008,836.8,833.2,3.63,844.4285221,11.22852206,37.028,0.521718151
10/6/2008,858.95,866.2,3.48,866.4554664,0.255466438,31.727,0.501201048
10/7/2008,888.6,882,3.5,896.4093662,14.40936615,448.778,0.556609368
10/8/2008,908.5,906.5,3.72,916.9884602,10.48846016,27.529,0.56487373
10/9/2008,913.5,886.5,3.84,922.3118291,35.8118291,12.45,0.518943619
10/10/2008,851.4,859,3.89,859.7202567,0.720256674,301.367,0.666165639
10/14/2008,836.75,839.5,4.08,845.3285261,5.828526107,25.292,0.70334233
10/15/2008,849,839,4.04,857.6183494,18.6183494,95.708,0.549590984
10/16/2008,806,804.5,3.99,814.0800824,9.580082413,19.24,0.6240538
10/17/2008,783.7,787.7,3.98,791.5367381,3.836738118,10.75,0.666013422
10/20/2008,796.5,790,3.91,804.3239648,14.32396483,23.994,0.589704872
10/21/2008,771.6,768,3.76,778.8872364,10.88723635,14.547,0.562899841
10/22/2008,729.65,735.2,3.65,736.3385262,1.138526241,3.575,0.65174197
10/23/2008,722,714.7,3.63,728.5819705,13.88197052,12.825,0.630895264
10/24/2008,735.3,730.3,3.76,742.2444076,11.94440758,63.965,0.541864795
10/27/2008,731.1,742.9,3.79,738.0600939,4.839906126,322.962,0.535243189
10/28/2008,745.8,740.5,3.89,753.0882869,12.58828685,20.962,0.548746221
10/29/2008,756.3,754,3.93,763.7672704,9.767270398,11.824,0.53597127
10/30/2008,737.5,738.5,4,744.9119982,6.411998225,21.778,0.505633648
10/31/2008,725.05,718.2,4.01,732.3551823,14.1551823,20.147,0.493033189
11/3/2008,722.9,726.8,3.96,730.0922529,3.292252909,23.297,0.460158475
11/4/2008,765.4,757.3,3.81,772.7252662,15.4252662,286.412,0.582754476
11/5/2008,740.65,742.4,3.73,747.5888634,5.18886342,32.199,0.612970205
11/6/2008,734,732.2,3.75,740.9136069,8.713606896,12.941,0.51488246
11/7/2008,737.45,734.2,3.83,744.5449968,10.34499684,23.719,0.48082605
11/10/2008,746.5,746.5,3.82,753.663225,7.163224957,93.875,0.491300719
11/12/2008,711.8,718.3,3.75,718.5045033,0.204503254,28.96,0.533435007
11/13/2008,738.55,705,3.84,745.6742215,40.67422155,1.52,0.585076234
11/14/2008,742.55,742.5,3.72,749.4879264,6.987926353,13.467,0.51866491
11/17/2008,736.9,742,3.68,743.7107615,1.710761464,28.329,0.475171097
11/18/2008,737.85,732.7,3.53,744.3903431,11.69034307,38.254,0.47269841
11/19/2008,733.9,736,3.38,740.1277301,4.127730103,7.613,0.451461379
11/20/2008,746.6,748.7,3.1,752.4086294,3.708629365,15.193,0.440764736
11/21/2008,800,791.8,3.2,806.4256684,14.6256684,213.3,0.641506266
11/24/2008,821.05,819.5,3.35,827.9551688,8.455168783,69.1,0.702225923
11/25/2008,822.55,818.5,3.11,828.9702526,10.47025264,21.412,0.54753218
11/26/2008,813.2,808.5,2.99,819.3014457,10.80144574,393.808,0.529122646
11/28/2008,817.5,819,2.93,823.5101729,4.510172885,15.487,0.543687523
12/1/2008,770.55,776.8,2.72,775.8075956,0.992404434,33.017,0.620372179
12/2/2008,783,783.3,2.68,788.2637138,4.96371375,48.429,0.63050949
12/3/2008,774.15,770.5,2.67,779.3347361,8.834736056,49.153,0.515350182
12/4/2008,766.65,765.5,2.55,771.5530055,6.053005475,30.86,0.507274889
12/5/2008,757.4,752.2,2.67,762.4725558,10.27255582,11.819,0.501296268
12/8/2008,772.7,769.3,2.77,778.069518,8.769517998,14.79,0.498169394
12/9/2008,776.6,774.2,2.67,781.8011445,7.601144508,12.138,0.468090784
12/10/2008,808.75,808.8,2.69,814.2071729,5.407172927,16.628,0.526203941
12/11/2008,822.2,826.6,2.64,827.644467,1.044466978,20.584,0.542844068
12/12/2008,821.95,820.5,2.6,827.3100764,6.810076376,20.371,0.475660713
12/15/2008,840.05,836.5,2.53,845.3801551,8.880155096,5.967,0.48230751
12/16/2008,858.2,842.7,2.37,863.2999286,20.59992862,22.611,0.506395979
12/17/2008,866.3,868.5,2.2,871.0777768,2.577776842,13.859,0.483198825
12/18/2008,854.4,860.6,2.08,858.8544515,1.745548463,25.701,0.446850099
12/19/2008,838.35,837.4,2.13,842.8261208,5.426120845,90.998,0.440308663
12/22/2008,847.3,847.2,2.16,851.8877959,4.687795901,23.897,0.431914185
12/23/2008,839.45,838.1,2.18,844.0374921,5.937492061,24.208,0.401343335
12/24/2008,847.55,848,2.2,852.2243677,4.224367728,25.579,0.389508791
12/26/2008,869.65,871.2,2.16,874.3588124,3.158812351,8.293,0.41167619
12/29/2008,876.65,875.3,2.13,881.3306123,6.03061232,11.215,0.403812394
12/30/2008,874.05,870,2.11,878.6727957,8.672795654,15.135,0.36530829
12/31/2008,880.2,884.3,2.25,885.1650762,0.865076185,14.033,0.355586316
1/2/2009,876.55,879.5,2.46,881.9573932,2.457393191,19.209,0.343791441
1/5/2009,859,857.8,2.49,864.363953,6.563952982,6.81,0.33776783
1/6/2009,864.15,866,2.51,869.5895901,3.589590115,20.825,0.327504197
1/7/2009,841.95,841.7,2.52,847.2710286,5.571028641,31.737,0.323332943
1/8/2009,858.1,854.5,2.47,863.4151612,8.915161171,38.205,0.339410461
1/9/2009,853.45,855,2.43,858.6504892,3.650489242,32.125,0.309957116
1/12/2009,821.25,821,2.34,826.0683926,5.068392557,28.197,0.340281751
1/13/2009,822.1,820.7,2.33,826.9027068,6.202706804,21.616,0.34571058
1/14/2009,811.35,808.8,2.24,815.9063057,7.106305749,32.365,0.293986524
1/15/2009,816.35,807.3,2.23,820.9138612,13.61386119,18.94,0.291207329
1/16/2009,843.35,839.9,2.36,848.3404724,8.440472417,30.1,0.335858792
1/20/2009,856.8,856,2.4,861.9562533,5.956253291,95.865,0.347058707
1/21/2009,855.55,850.1,2.56,861.0430791,10.9430791,24.183,0.299246374
1/22/2009,857.55,858.8,2.62,863.1853882,4.385388249,54.45,0.287407215
1/23/2009,899.4,895.8,2.65,905.3783063,9.578306274,12.261,0.397991259
1/26/2009,904.1,908.8,2.7,910.2233179,1.423317949,7.373,0.40980719
1/27/2009,898,899.5,2.59,903.8334153,4.333415301,15.124,0.317987692
1/28/2009,886.65,888.2,2.71,892.6774487,4.477448677,284.148,0.321283842
1/29/2009,908.15,906.5,2.87,914.6894083,8.189408323,21.374,0.35768278
1/30/2009,927.75,928.4,2.87,934.430544,6.030544042,160.613,0.368169558
2/2/2009,902.25,907.2,2.76,908.4970525,1.297052546,30.111,0.357445018
2/3/2009,902.6,892.5,2.89,909.1449,16.64489998,168.398,0.34591933
2/4/2009,906.4,902.2,2.95,913.1094105,10.90941054,28.896,0.316172589
2/5/2009,915.75,914.2,2.95,922.5286217,8.328621693,173.292,0.314903326
2/6/2009,911.55,914.3,3.05,918.5271353,4.227135274,12.317,0.30323998
2/9/2009,895.5,892.8,3.07,902.3994051,9.599405099,91.878,0.29558755
2/10/2009,917.25,914.2,2.9,923.9242273,9.72422734,30.366,0.31671866
2/11/2009,939.15,944.5,2.78,945.6998268,1.199826784,93.085,0.333702092
2/12/2009,947.9,949.2,2.75,954.4392655,5.239265468,21.773,0.316368578
2/13/2009,942.1,942.2,2.89,948.9313209,6.73132093,115.765,0.291021982
2/17/2009,970.15,967.5,2.64,976.5741664,9.07416643,23.759,0.332217379
2/18/2009,985,978.2,2.74,991.7704122,13.57041219,17.979,0.345574255
2/19/2009,974.85,976.5,2.85,981.8206096,5.320609558,22.634,0.305440608
2/20/2009,993.3,1002.2,2.78,1000.22748,1.972519891,19.386,0.312652187
2/23/2009,993.25,995,2.78,1000.177131,5.177131398,29.707,0.30826566
2/24/2009,964.15,969.5,2.8,970.9227269,1.422726889,3.444,0.319588467
2/25/2009,950.25,966.2,2.95,957.2839997,8.916000258,1.606,0.321403042
2/26/2009,945.5,942.6,2.98,952.5702791,9.970279088,23.798,0.283564461
2/27/2009,945.15,942.5,3.02,952.3128884,9.812888378,24.787,0.269978541
3/2/2009,926.65,940,2.91,933.4159601,6.584039911,17.624,0.27704696
3/3/2009,915.85,913.6,2.93,922.5832316,8.983231604,19.218,0.273891831
3/4/2009,907.65,906.7,3.01,914.505829,7.805828955,13.975,0.249221876
3/5/2009,932.85,927.8,2.83,939.4733161,11.6733161,9.275,0.278438414
3/6/2009,937.35,942.7,2.83,944.0052665,1.305266494,234.65,0.279327884
3/9/2009,921.95,918,2.89,928.63521,10.63520999,24.853,0.253818553
3/10/2009,896.8,895.9,2.99,903.5286972,7.628697175,306.193,0.276430044
3/11/2009,907.65,910.7,2.95,914.3686634,3.668663369,31.289,0.279803538
3/12/2009,927.65,924,2.89,934.3765416,10.37654162,239.815,0.273075689
3/13/2009,928.2,930.1,2.89,934.9305298,4.830529761,15.33,0.266120109
3/16/2009,923.35,922,2.97,930.2313893,8.231389293,49.87,0.247107271
3/17/2009,915,916.8,3.02,921.9343944,5.134394399,50.48,0.240732025
3/18/2009,941.9,889.1,2.51,947.8290053,58.7290053,19.175,0.275767909
3/19/2009,959.4,958.8,2.61,965.680553,6.880553021,49.832,0.292071278
3/20/2009,952.85,956.2,2.65,959.1835881,2.983588095,70.017,0.257008843
3/23/2009,938.15,952.5,2.68,944.4567089,8.043291118,76.615,0.249890822
3/24/2009,926.65,923.8,2.68,932.8794002,9.079400187,337.128,0.252536228
3/25/2009,934.15,935.8,2.81,940.7355083,4.935508265,30.548,0.241465618
3/26/2009,934.05,940,2.76,940.5172313,0.517231289,23.359,0.224525068
3/27/2009,923.05,925.3,2.78,929.487542,4.187542046,26.438,0.219968495
3/30/2009,917.3,917.7,2.73,923.5819854,5.88198539,54.715,0.214902406
3/31/2009,918.15,925,2.71,924.3915857,0.608414253,13.856,0.200595175
4/1/2009,927.4,927.7,2.68,933.6344421,5.934442059,43.975,0.196838569
4/2/2009,904.15,908.9,2.77,910.4329684,1.53296842,12.609,0.216196683
4/3/2009,893.9,897.3,2.91,900.4268351,3.126835076,52.888,0.215822525
4/6/2009,869.8,872.8,2.95,876.2384877,3.438487741,10.525,0.215879403
4/7/2009,880.85,883.3,2.93,887.3259153,4.025915334,21.14,0.225034065
4/8/2009,880.55,885.9,2.86,886.8684942,0.968494199,9.277,0.199654069
4/9/2009,879.4,883.3,2.96,885.9316975,2.631697474,19.84,0.190428473
4/13/2009,893.05,895.8,2.88,899.5031635,3.703163511,10.556,0.198665704
4/14/2009,889.85,892,2.8,896.1008023,4.100802284,14.978,0.193476816
4/15/2009,891.6,893.5,2.82,897.9079895,4.407989536,14.59,0.17633489
4/16/2009,875.55,879.8,2.86,881.8326161,2.032616087,6.221,0.181879106
4/17/2009,868.9,867.9,2.98,875.3974781,7.497478054,4.123,0.181434804
4/20/2009,885.15,887.5,2.88,891.5460783,4.046078251,16.671,0.181757515
4/21/2009,883.25,882.7,2.94,889.7658037,7.065803745,17.804,0.176504627
4/22/2009,890.15,892.5,2.98,896.8063817,4.306381735,28.218,0.165970119
4/23/2009,903,906.6,2.96,909.7069852,3.106985239,17.864,0.172762009
4/24/2009,913.1,914.1,3.03,920.0429959,5.942995898,2.459,0.173976215
4/27/2009,906.25,908.2,2.95,912.9583002,4.758300201,17.677,0.163576034
4/28/2009,892.6,893.6,3.05,899.4320892,5.832089238,107.837,0.162802641
4/29/2009,898.6,900.5,3.12,905.6364866,5.136486623,15.348,0.162170035
4/30/2009,886.5,891.2,3.16,893.5310862,2.331086223,17.654,0.15575622
5/1/2009,887.3,888.2,3.21,894.4492304,6.249230419,18.309,0.151201121
5/4/2009,903.35,902.2,3.19,910.5830196,8.38301958,12.265,0.157277253
5/5/2009,896.3,904.3,3.2,903.4991582,0.800841763,3.938,0.157379263
5/6/2009,910.9,911,3.18,918.170517,7.170517012,14.006,0.156259819
5/7/2009,910.05,915.5,3.29,917.5660285,2.066028545,7.411,0.152332221
5/8/2009,917.05,914.9,3.29,924.623841,9.723840973,3.309,0.143836274
5/11/2009,913.6,913.5,3.17,920.8690455,7.369045548,9.728,0.140515802
5/12/2009,922.85,923.9,3.17,930.192643,6.292643043,6.844,0.139422328
5/13/2009,926.45,925.9,3.11,933.6812237,7.781223705,6.888,0.135619585
5/14/2009,926.35,928.4,3.1,933.557104,5.157103955,9.316,0.126904178
5/15/2009,931.7,931.3,3.14,939.0426271,7.742627106,2.722,0.124352795
5/18/2009,918.2,921.7,3.22,925.6213408,3.92134082,3.234,0.128649144
5/19/2009,925.65,926.7,3.25,933.2015428,6.50154285,11.914,0.128884777
5/20/2009,938.1,937.4,3.19,945.6112588,8.211258835,6.145,0.126709795
5/21/2009,954.4,951.2,3.35,962.4266647,11.22666474,46.588,0.139304557
5/22/2009,957.35,958.9,3.45,965.6428553,6.742855279,4.293,0.134568359
5/26/2009,952.15,954.3,3.5,960.5178685,6.217868536,18.553,0.121855809
5/27/2009,949,953.3,3.71,957.8429207,4.542920651,31.805,0.119358074
5/28/2009,959.8,963.2,3.67,968.6466871,5.446687117,9.352,0.122986847
5/29/2009,980,980.3,3.47,988.5384821,8.238482119,63.362,0.141759185
6/1/2009,975.2,980,3.71,984.2870561,4.287056079,12.421,0.137355838
6/2/2009,981.85,984.4,3.65,990.850383,6.450383046,7.189,0.122429795
6/3/2009,963.15,965.6,3.56,971.760294,6.160293973,7.355,0.136970641
